Time,country,eventName,beforeValue,nowValue,expectValue
2016-11-18 21:30,CAD,居民消费价格指数(CPI) (月度环比)  (十月),0.2%,0.2%,0.1%
2016-11-18 21:30,CAD,居民消费价格指数(CPI) (同比)  (十月),1.5%,1.5%,1.3%
2016-11-18 22:30,USD,FOMC委员杜德利(Dudley)讲话,,,
2016-11-18 22:30,USD,美联邦公开市场委员会委员洛克哈特(George)讲话,,,
2016-11-18 23:30,USD,当周ECRI领先指标年率 (每周),6.2%,,6.6%
2016-11-18 23:30,USD,当周ECRI领先指标,139.2,,138.6
2016-11-19 00:00,USD,堪萨斯联储制造业综合指数  (十一月),1,,6
2016-11-19 00:00,USD,堪萨斯联储制造业指数  (十一月),9,,18
2016-11-19 02:00,USD,贝克休斯原油钻井设备数量,471,,452
2016-11-19 02:30,USD,美联邦公开市场委员会委员洛克哈特(Kaplan)讲话,,,
2016-11-19 04:00,COP,进口额 (同比)  (九月),-12.10%,,-4.50%
2016-11-19 04:00,COP,贸易收支(美元)  (九月),-1.240B,-0.980B,-1.033B
2016-11-19 04:30,GBP,商品期货交易委员会英镑投机净仓位,-80.3K,,-89.8K
2016-11-19 04:30,USD,商品期货交易委员会铜投机净仓位,45.0K,,39.6K
2016-11-19 04:30,USD,商品期货交易委员会原油投机净仓位,276.3K,,277.5K
2016-11-19 04:30,USD,商品期货交易委员会黄金投机净仓位,177.7K,,217.2K
2016-11-19 04:30,USD,商品期货交易委员会标普500投机净仓位,-13.9K,,-3.3K
2016-11-19 04:30,USD,商品期货交易委员会白银投机净仓位,62.6K,,65.3K
2016-11-19 04:30,CAD,商品期货交易委员会加元投机净仓位,-18.6K,,-21.3K
2016-11-19 04:30,MXN,商品期货交易委员会墨西哥比索投机净仓位,-45.2K,,-33.0K
2016-11-19 04:30,CHF,商品期货交易委员会瑞郎投机净仓位,-22.2K,,-23.3K
2016-11-19 04:30,AUD,商品期货交易委员会澳元投机净仓位,41.5K,,41.1K
2016-11-19 04:30,JPY,商品期货交易委员会日元投机净仓位,20.7K,,32.0K
2016-11-19 04:30,NZD,商品期货交易委员会纽元投机净仓位,2.0K,,2.5K
2016-11-19 04:30,RUB,美国商品期货交易委员会报告- 俄罗斯卢布,26.6K,,29.7K
2016-11-19 04:30,EUR,商品期货交易委员会欧元投机净仓位,-119.2K,,-129.3K
2016-11-19 05:00,OMR,居民消费价格指数(CPI) (同比)  (十月),2.0%,,1.3%
2016-11-19 10:45,USD,FOMC委员鲍威尔(Powell)讲话,,,
2016-11-21 05:45,NZD,核心零售销售 (季度环比),0.3%,1.1%,2.6%
2016-11-21 07:50,JPY,季调后贸易帐,0.47T,0.41T,0.36T
2016-11-21 07:50,JPY,出口额 (同比)  (十月),-10.3%,-8.6%,-6.9%
2016-11-21 07:50,JPY,进口额 (同比)  (十月),-16.5%,-16.3%,-16.3%
2016-11-21 07:50,JPY,贸易收支  (十月),496B,615B,498B
2016-11-21 10:00,NZD,信用卡支出 (同比),10.2%,,8.5%
2016-11-21 10:30,THB,国内生产总值(GDP) (同比)  (第三季度),3.2%,3.4%,3.5%
2016-11-21 10:30,THB,国内生产总值(GDP) (季度环比)  (第三季度),0.60%,0.70%,0.80%
2016-11-21 12:30,JPY,所有产业活动指数 (月度环比),0.2%,0.1%,0.2%
2016-11-21 14:00,EUR,爱沙尼亚生产者物价指数(PPI) (同比)  (十月),0.8%,,-0.9%
2016-11-21 14:00,EUR,爱沙尼亚生产者物价指数(PPI) (月度环比)  (十月),1.6%,,0.1%
2016-11-21 14:30,GBP,Investing.com 英镑/美元指数,39.3%,,32.7%
2016-11-21 14:30,USD,Investing.com黄金指数,60.4%,,65.1%
2016-11-21 14:30,USD,Investing.com标普500指数,37.3%,,42.3%
2016-11-21 14:30,CAD,Investing.com 美元/加元指数,40.7%,,40.5%
2016-11-21 14:30,CHF,Investing.com 美元/瑞郎指数,41.0%,,44.0%
2016-11-21 14:30,AUD,Investing.com 澳元/美元指数,61.7%,,56.0%
2016-11-21 14:30,JPY,Investing.com 美元/日元指数,39.1%,,38.4%
2016-11-21 14:30,NZD,Investing.com 纽元/美元指数,47.1%,,43.6%
2016-11-21 14:30,EUR,Investing.com 欧元/美元指数,41.9%,,39.1%
2016-11-21 15:50,NGN,国内生产总值(GDP) (同比)  (第三季度),-2.24%,-2.58%,-2.06%
2016-11-21 15:50,NGN,石油产量  (第三季度),1.630M,,1.690M
2016-11-21 16:00,TWD,出口额 (同比)  (十月),0.3%,3.4%,3.9%
2016-11-21 16:10,TWD,国际收支(美元)  (第三季度),2.950B,,3.150B
2016-11-21 16:10,TWD,经常项目(美元)  (第三季度),17.09B,,17.13B
2016-11-21 17:00,EUR,希腊经常账户 (同比)  (九月),1.010B,,1.821B
2016-11-21 17:00,EUR,立陶宛工业生产指数 (同比)  (十月),-2.60%,,3.10%
2016-11-21 17:00,EUR,立陶宛工业生产指数 (月度环比)  (十月),2.80%,,3.00%
2016-11-21 18:45,EUR,荷兰3个月期国债拍卖,-0.749%,,-0.620%
2016-11-21 18:45,EUR,荷兰6个月期国债拍卖,-0.728%,,-0.615%
2016-11-21 18:45,EUR,西班牙贸易收支,-2.23B,,-2.56B
2016-11-21 19:30,TRY,年终CPI预测  (十一月),7.80%,,7.81%
2016-11-21 21:00,USD,FOMC成员斯坦利·费希尔(Stanley Fischer)讲话,,,
2016-11-21 21:00,PLN,工业产出 (同比)  (十月),-1.3%,0.8%,3.2%
2016-11-21 21:00,PLN,生产者物价指数(PPI) (同比)  (十月),0.6%,0.4%,0.2%
2016-11-21 21:00,PLN,零售销售 (同比)  (十月),3.7%,4.1%,4.8%
2016-11-21 21:00,EUR,斯洛伐克失业率  (十月),9.1%,9.3%,9.4%
2016-11-21 21:30,USD,芝加哥联储全国活动指数  (十月),-0.08,,-0.23
2016-11-21 21:30,CAD,批发销售额 (月度环比)  (九月),-1.2%,0.4%,0.8%
2016-11-21 22:00,EUR,法国12个月期BTF国债拍卖,-0.638%,,-0.651%
2016-11-21 22:00,EUR,法国3个月期BTF国债拍卖,-0.673%,,-0.693%
2016-11-21 22:00,EUR,法国6个月期BTF国债拍卖,-0.653%,,-0.676%
2016-11-21 22:00,EUR,比利时消费者信心指数  (十一月),-7,,-13
2016-11-21 22:30,TRY,中央政府债务  (十月),725.4B,,712.9B
2016-11-22 00:00,EUR,欧央行行长德拉吉(Draghi)讲话,,,
2016-11-22 00:30,USD,3个月期国债拍卖,0.480%,,0.515%
2016-11-22 00:30,USD,6个月期国库券拍卖,0.605%,,0.625%
2016-11-22 02:00,USD,2年期国债拍卖,1.085%,,0.855%
2016-11-22 05:45,NZD,外部移民和游客  (十月),14.00%,,13.00%
2016-11-22 05:45,NZD,净流入移民  (十月),"6,240",,"6,340"
2016-11-22 06:00,SAR,居民消费价格指数(CPI) (同比)  (十月),2.60%,,3.00%
2016-11-22 06:00,SAR,居民消费价格指数(CPI) (月度环比)  (十月),-0.10%,,
2016-11-22 08:30,TWD,失业率  (十月),3.90%,,3.93%
2016-11-22 13:30,NOK,消费者信心  (第四季度),0.30,,-5.50
2016-11-22 15:00,CHF,贸易收支  (十月),2.678B,3.890B,4.325B
2016-11-22 15:00,AUD,澳洲联储副行长德贝尔(Debelle)讲话,,,
2016-11-22 15:00,MYR,外汇储备(美元)  (2周),98.3B,,97.8B
2016-11-22 15:00,TRY,消费者信心指数  (十一月),68.9,,74.0
2016-11-22 15:00,EUR,芬兰失业率  (十月),8.6%,,8.6%
2016-11-22 15:45,AUD,澳洲联储副行长肯特(Kent)讲话,,,
2016-11-22 16:00,DKK,消费者信心指数  (十一月),0.9,,1.2
2016-11-22 16:00,DKK,零售销售 (同比)  (十月),-0.7%,,1.6%
2016-11-22 16:00,HUF,收入总额 (同比)  (九月),6.7%,,6.9%
2016-11-22 16:30,HKD,居民消费价格指数(CPI) (同比)  (十月),1.20%,,2.70%
2016-11-22 17:30,GBP,公共部门净借款  (十月),4.30B,5.90B,9.24B
2016-11-22 17:30,GBP,公共部门净现金需求  (十月),-3.413B,,18.929B
2016-11-22 17:50,EUR,西班牙3个月期国债拍卖,-0.396%,,-0.387%
2016-11-22 18:30,ZAR,失业率  (第三季度),27.10%,,26.60%
2016-11-22 18:30,ZAR,失业率  (第三季度),5.870M,,5.634M
2016-11-22 18:35,GBP,10年期国债拍卖,1.382%,,1.078%
2016-11-22 19:00,GBP,CBI工业趋势订单指数  (十一月),-3,-9,-17
2016-11-22 19:00,EUR,拉脱维亚生产者物价指数(PPI) (月度环比)  (十月),-0.4%,,0.3%
2016-11-22 19:00,EUR,拉脱维亚生产者物价指数(PPI) (同比)  (十月),-1.4%,,-1.6%
2016-11-22 19:40,EUR,德国12个月期Bubill国债拍卖,,,-0.658%
2016-11-22 20:30,BRL,经常账户(美元)  (十月),-3.34B,-3.10B,-0.47B
2016-11-22 20:30,BRL,外商直接投资(美元)  (十月),8.40B,6.50B,5.23B
2016-11-22 21:00,HUF,利率决议  (十一月),0.90%,0.90%,0.90%
2016-11-22 21:30,CAD,核心零售销售 (月度环比)  (九月),0.0%,0.5%,0.2%
2016-11-22 21:30,CAD,零售销售 (月度环比)  (九月),0.6%,0.6%,0.1%
2016-11-22 21:30,NGN,利率决议,14.00%,14.00%,14.00%
2016-11-22 21:30,EUR,斯洛伐克经常账户  (九月),159.0M,,-124.0M
2016-11-22 21:55,USD,红皮书商业零售销售 (月度环比),-0.1%,,-0.1%
2016-11-22 21:55,USD,红皮书商业零售销售 (同比),1.0%,,0.9%
2016-11-22 23:00,USD,现房销售 (月度环比)  (十月),2.0%,-0.5%,3.6%
2016-11-22 23:00,USD,成品房销售  (十月),5.60M,5.43M,5.49M
2016-11-22 23:00,USD,里士满联储制造业指数  (十一月),4,1,-4
2016-11-22 23:00,USD,里士满联储制造业装船指数  (十一月),1,,2
2016-11-22 23:00,USD,里士满联储服务业收入指数  (十一月),3,,7
2016-11-22 23:00,EUR,消费者信心指数  (十一月),-6.1,-7.8,-8.0
2016-11-23 00:30,USD,四周期国债拍卖,0.340%,,0.305%
2016-11-23 02:00,USD,5年期国债拍卖,1.760%,,1.303%
2016-11-23 05:00,OMR,预算平衡  (九月),"-4,552.3M",,"-4,371.6M"
2016-11-23 05:00,OMR,居民消费价格指数(CPI) (月度环比)  (十月),0.5%,,-0.3%
2016-11-23 05:00,BHD,消费价格指数 (同比)  (十月),1.50%,,2.60%
2016-11-23 05:00,BHD,消费价格指数 (月度环比)  (十月),-0.40%,,0.60%
2016-11-23 05:35,USD,当周API原油库存,-1.280M,1.000M,3.650M
2016-11-23 08:30,AUD,营建完工 (季度环比)  (第三季度),-4.9%,-1.7%,-3.1%
2016-11-23 13:00,SGD,居民消费价格指数(CPI) (同比)  (十月),-0.1%,-0.2%,-0.2%
2016-11-23 15:00,MYR,利率决策,3.00%,3.00%,3.00%
2016-11-23 15:00,NOK,失业率  (九月),4.8%,4.9%,4.9%
2016-11-23 16:00,EUR,法国制造业PMI  (十一月),51.5,51.4,51.8
2016-11-23 16:00,EUR,法国Markit综合PMI  (十一月),52.3,51.8,51.6
2016-11-23 16:00,EUR,法国服务业PMI  (十一月),52.6,51.9,51.4
2016-11-23 16:00,TWD,工业生产指数 (同比)  (十月),3.70%,,5.02%
2016-11-23 16:00,ZAR,核心消费价格指数(CPI) (月度环比)  (十月),0.2%,0.2%,0.3%
2016-11-23 16:00,ZAR,核心消费价格指数(CPI) (同比)  (十月),5.7%,5.6%,5.6%
2016-11-23 16:00,ZAR,居民消费价格指数(CPI) (月度环比)  (十月),0.5%,0.4%,0.2%
2016-11-23 16:00,ZAR,居民消费价格指数(CPI) (同比)  (十月),6.4%,6.3%,6.1%
2016-11-23 16:30,EUR,德国综合PMI  (十一月),54.9,55.0,55.1
2016-11-23 16:30,EUR,德国制造业PMI  (十一月),54.4,54.8,55.0
2016-11-23 16:30,EUR,德国服务业PMI  (十一月),55.0,54.0,54.2
2016-11-23 17:00,EUR,制造业PMI  (十一月),53.7,53.3,53.5
2016-11-23 17:00,EUR,Markit综合PMI  (十一月),54.1,53.3,53.3
2016-11-23 17:00,EUR,服务业PMI  (十一月),54.1,53.0,52.8
2016-11-23 18:35,EUR,德国10年期Bund国债拍卖,0.210%,,0.120%
2016-11-23 19:00,BRL,月中CPI (同比)  (十一月),7.64%,7.66%,8.27%
2016-11-23 19:00,BRL,月中CPI (月度环比)  (十一月),0.26%,0.28%,0.19%
2016-11-23 19:30,INR,M3货币供应量  (2周),10.3%,,10.9%
2016-11-23 20:00,USD,MBA30年期固定抵押贷款利率,4.16%,,3.95%
2016-11-23 20:00,USD,MBA抵押贷款申请 (每周),5.5%,,-9.2%
2016-11-23 20:00,USD,MBA采购指数,234.1,,197.0
2016-11-23 20:00,USD,MBA抵押贷款申请活动指数,460.3,,436.3
2016-11-23 20:00,USD,MBA抵押贷款再融资活动指数,"1,754.2",,"1,810.1"
2016-11-23 20:30,GBP,Autumn Forecast Statement,,,
2016-11-23 21:30,USD,持续申请失业救济人数,"2,043K","2,030K","1,983K"
2016-11-23 21:30,USD,核心耐用商品订单 (月度环比)  (十月),1.0%,0.2%,0.2%
2016-11-23 21:30,USD,耐用品订单 (月度环比)  (十月),4.8%,1.5%,0.4%
2016-11-23 21:30,USD,扣除国防的耐用品订单 (月度环比)  (十月),5.2%,,1.4%
2016-11-23 21:30,USD,扣除飞机非国防资本耐用品订单 (月度环比)  (十月),0.4%,0.4%,-1.4%
2016-11-23 21:30,USD,初请失业金人数,251K,250K,233K
2016-11-23 21:30,USD,初请失业金人数四周均值,251.00K,,253.00K
2016-11-23 22:00,USD,房价指数 (月度环比)  (九月),0.6%,0.5%,0.7%
2016-11-23 22:00,USD,房价指数 (同比)  (九月),6.1%,,6.4%
2016-11-23 22:00,USD,房价指数  (九月),239.2,,237.9
2016-11-23 22:00,MXN,经济活动 (同比)  (九月),1.60%,1.80%,2.90%
2016-11-23 22:00,MXN,经济活动 (月度环比)  (九月),0.50%,,-0.10%
2016-11-23 22:00,MXN,国内生产总值(GDP) (同比)  (第三季度),2.0%,2.0%,2.6%
2016-11-23 22:00,MXN,国内生产总值(GDP) (季度环比)  (第三季度),1.0%,1.0%,0.1%
2016-11-23 22:30,BRL,跨境资本流动,2.46B,,0.92B
2016-11-23 22:45,USD,制造业PMI  (十一月),53.9,53.4,53.4
2016-11-23 23:00,USD,密歇根大学消费者5年期通胀预期  (十一月),2.60%,,2.70%
2016-11-23 23:00,USD,密歇根大学消费者预期指数  (十一月),85.2,,82.5
2016-11-23 23:00,USD,密歇根大学消费者信心指数  (十一月),93.8,91.6,91.6
2016-11-23 23:00,USD,密歇根大学现状指数  (十一月),107.3,,105.9
2016-11-23 23:00,USD,密歇根大学通胀预期  (十一月),2.4%,,2.7%
2016-11-23 23:00,USD,新屋销售 (月度环比)  (十月),-1.9%,0.3%,1.2%
2016-11-23 23:00,USD,新屋销售  (十月),563K,593K,574K
2016-11-23 23:30,USD,当周ECRI领先指标年率 (每周),7.1%,,6.2%
2016-11-23 23:30,USD,当周ECRI领先指标,141.6,,139.2
2016-11-23 23:30,USD,原油库存,-1.255M,0.671M,5.274M
2016-11-23 23:30,USD,原油进口,-0.833M,,0.910M
2016-11-23 23:30,USD,库欣原油库存,-0.087M,,0.691M
2016-11-23 23:30,USD,蒸馏油产量,0.096M,,0.200M
2016-11-23 23:30,USD,当周EIA馏分油库存,0.327M,-0.357M,0.310M
2016-11-23 23:30,USD,汽油产量,-0.452M,,-0.304M
2016-11-23 23:30,USD,取暖油库存,-0.012M,,0.429M
2016-11-23 23:30,USD,汽油库存,2.317M,0.643M,0.746M
2016-11-24 01:00,USD,7年期国债拍卖,2.215%,,1.653%
2016-11-24 01:00,USD,天然气库存,-2B,5B,30B
2016-11-24 02:00,USD,贝克休斯原油钻井设备数量,474,,471
2016-11-24 03:00,USD,FOMC会议纪要,,,
2016-11-24 08:00,SGD,国内生产总值(GDP) (同比)  (第三季度),1.1%,1.0%,0.6%
2016-11-24 08:00,SGD,国内生产总值(GDP) (季度环比)  (第三季度),-2.0%,-2.5%,-4.1%
2016-11-24 08:30,JPY,制造业PMI  (十一月),51.1,51.7,51.4
2016-11-24 13:00,JPY,领先指标,103.0,100.5,100.5
2016-11-24 15:00,EUR,德国国内生产总值(GDP) (季度环比)  (第四季度),0.2%,0.2%,0.2%
2016-11-24 15:00,EUR,德国国内生产总值(GDP) (同比)  (第四季度),1.5%,1.7%,1.5%
2016-11-24 15:00,EUR,芬兰出口物价指数 (同比)  (十月),-0.7%,,-1.9%
2016-11-24 15:00,EUR,芬兰进口物价指数 (同比)  (十月),0.5%,,-1.5%
2016-11-24 15:00,EUR,芬兰生产者物价指数(PPI) (同比)  (十月),-0.3%,,-1.4%
2016-11-24 15:45,EUR,法国工业景气指数  (十一月),103,102,103
2016-11-24 16:00,SEK,消费者信心指数  (十一月),105.8,104.0,104.8
2016-11-24 16:00,SEK,制造业信心指数  (十一月),108.5,106.0,105.9
2016-11-24 16:00,EUR,西班牙国内生产总值(GDP) (季度环比)  (第三季度),0.7%,0.7%,0.7%
2016-11-24 16:00,EUR,西班牙国内生产总值(GDP) (同比)  (第三季度),3.2%,3.2%,3.2%
2016-11-24 16:10,TWD,M2货币供应量  (十月),3.98%,,4.05%
2016-11-24 16:14,ZMK,居民消费价格指数(CPI) (月度环比)  (十一月),1.5%,,0.5%
2016-11-24 16:14,ZMK,居民消费价格指数(CPI) (同比)  (十一月),8.8%,,12.5%
2016-11-24 16:15,CHF,工业订单  (第三季度),6.6%,,-4.7%
2016-11-24 16:30,SEK,生产者物价指数(PPI) (月度环比)  (十月),2.0%,,-0.1%
2016-11-24 16:30,SEK,生产者物价指数(PPI) (同比)  (十月),2.2%,,-0.1%
2016-11-24 16:30,HKD,出口额 (月度环比)  (十月),-1.8%,,3.6%
2016-11-24 16:30,HKD,进口额 (月度环比)  (十月),0.5%,,4.1%
2016-11-24 16:30,HKD,贸易收支,-37.2B,,-39.7B
2016-11-24 17:00,EUR,意大利非欧盟贸易帐  (十月),3.85B,,2.89B
2016-11-24 17:00,EUR,德国商业期望  (十一月),105.5,106.0,105.9
2016-11-24 17:00,EUR,德国当前评估  (十一月),115.6,115.0,115.1
2016-11-24 17:00,EUR,德国Ifo商业景气指数  (十一月),110.4,110.5,110.4
2016-11-24 17:30,GBP,BBA抵押贷款许可件数,40.9K,38.8K,38.7K
2016-11-24 17:30,ZAR,生产者物价指数(PPI) (同比)  (十月),6.6%,6.1%,6.6%
2016-11-24 17:30,ZAR,生产者物价指数(PPI) (月度环比)  (十月),0.9%,0.4%,-0.3%
2016-11-24 18:00,EUR,意大利薪资通胀率 (月度环比)  (十月),0.1%,,0.0%
2016-11-24 18:00,EUR,意大利薪资通胀率 (同比)  (十月),0.6%,,0.6%
2016-11-24 18:00,BRL,瓦加斯基金会(FGV)消费者信心  (十一月),79.1,81.5,82.4
2016-11-24 19:00,TRY,单周回购利率  (十一月),8.00%,7.75%,7.50%
2016-11-24 19:00,TRY,隔夜借款利率  (十一月),7.25%,7.25%,7.25%
2016-11-24 19:00,TRY,隔夜拆借利率  (十一月),8.50%,8.25%,8.25%
2016-11-24 19:30,TRY,产能利用率  (十一月),76.4%,,76.4%
2016-11-24 19:30,TRY,制造业信心  (十一月),103.7,,101.7
2016-11-24 20:00,EUR,德国Gfk消费者景气指数  (十二月),9.8,9.7,9.7
2016-11-24 20:30,BRL,银行贷款 (月度环比)  (十月),-0.5%,,-0.2%
2016-11-24 21:00,RUB,央行外汇储备(美元),389.4B,,393.1B
2016-11-24 21:00,ZAR,利率决议  (2个月),7.00%,7.00%,7.00%
2016-11-24 21:00,ZAR,优惠贷款利率  (2个月),10.50%,,10.50%
2016-11-24 21:30,CAD,企业利润 (季度环比),14.0%,,-3.4%
2016-11-24 22:00,MXN,上半年 - 核心CPI月率  (十一月),0.23%,0.14%,0.17%
2016-11-24 22:00,MXN,上半年 - CPI月率  (十一月),0.77%,0.68%,0.49%
2016-11-24 22:00,MXN,零售销售 (月度环比)  (九月),-0.2%,,0.6%
2016-11-24 22:00,MXN,零售销售 (同比)  (九月),8.1%,7.9%,8.9%
2016-11-24 22:00,EUR,比利时央行商业景气指数  (十一月),-1.8,-1.6,-1.8
2016-11-24 22:50,USD,彭博消费者信心指数,44.8,,45.4
2016-11-25 01:00,EUR,法国总求职人数  (十月),"3,478.8K",,"3,490.5K"
2016-11-25 02:00,BRL,CAGED就业岗位净增长  (十月),-74.75K,-89.00K,-39.00K
2016-11-25 03:00,ARS,经济活动指数 (同比)  (九月),-3.7%,-3.5%,-2.6%
2016-11-25 03:00,ARS,贸易收支  (十月),-114M,500M,361M
2016-11-25 05:00,KRW,消费者信心指数  (十一月),96,,102
2016-11-25 05:45,NZD,出口额  (十月),3.90B,,3.46B
2016-11-25 05:45,NZD,进口额  (十月),4.74B,,4.86B
2016-11-25 05:45,NZD,贸易收支 (同比)  (十月),"-3,300M",,"-3,360M"
2016-11-25 05:45,NZD,贸易收支 (月度环比)  (十月),-846M,-950M,"-1,394M"
2016-11-25 07:30,JPY,全国核心CPI (同比)  (十月),-0.4%,-0.4%,-0.5%
2016-11-25 07:30,JPY,全国消费者物价指数 (同比)  (十月),0.1%,,-0.5%
2016-11-25 07:30,JPY,东京核心消费价格指数(CPI) (同比)  (十一月),-0.4%,-0.4%,-0.4%
2016-11-25 07:30,JPY,东京居民消费价格指数(CPI) (同比)  (十一月),0.5%,-0.3%,0.1%
2016-11-25 07:50,JPY,企业服务价格指数(CGPI) (同比),0.5%,0.3%,0.2%
2016-11-25 07:50,JPY,买进外国债券,-260.6B,,466.2B
2016-11-25 07:50,JPY,外国投资者对日本股票持仓,461.7B,,546.0B
2016-11-25 12:00,MYR,居民消费价格指数(CPI) (同比)  (十月),1.4%,1.5%,1.5%
2016-11-25 13:00,JPY,日本央行核心CPI (同比),0.3%,0.3%,0.2%
2016-11-25 13:00,SGD,工业生产指数 (月度环比)  (十月),-0.1%,-0.9%,4.1%
2016-11-25 13:00,SGD,工业生产指数 (同比)  (十月),1.2%,1.1%,7.7%
2016-11-25 15:30,THB,外币掉期交易(美元),21.6B,,21.2B
2016-11-25 15:30,THB,外汇储备(美元),177.2B,,179.8B
2016-11-25 15:45,EUR,法国消费者信心指数  (十一月),98,98,98
2016-11-25 16:00,EUR,西班牙生产者物价指数(PPI) (同比),0.2%,,-2.0%
2016-11-25 16:00,TWD,国内生产总值(GDP) (同比)  (第三季度),2.03%,,2.06%
2016-11-25 16:00,EUR,奥地利工业生产指数 (同比)  (九月),2.6%,,2.3%
2016-11-25 16:30,SEK,家庭贷款额 (同比)  (十月),7.3%,,7.5%
2016-11-25 17:00,EUR,意大利工业新订单 (月度环比)  (九月),-6.8%,,10.7%
2016-11-25 17:00,EUR,意大利工业新订单 (同比)  (九月),2.6%,,16.5%
2016-11-25 17:00,EUR,意大利工业销售 (同比)  (九月),-0.30%,,7.10%
2016-11-25 17:00,EUR,意大利工业销售 (月度环比)  (九月),-4.60%,,4.20%
2016-11-25 17:00,PLN,失业率  (十月),8.2%,8.2%,8.3%
2016-11-25 17:00,ISK,居民消费价格指数(CPI) (同比)  (十一月),2.1%,,1.8%
2016-11-25 17:00,ISK,居民消费价格指数(CPI) (月度环比)  (十一月),0.0%,,0.0%
2016-11-25 17:30,GBP,商业投资 (同比)  (第三季度),-1.6%,-2.1%,-0.8%
2016-11-25 17:30,GBP,商业投资 (季度环比)  (第三季度),0.9%,0.6%,1.0%
2016-11-25 17:30,GBP,国内生产总值(GDP) (同比)  (第三季度),2.3%,2.3%,2.3%
2016-11-25 17:30,GBP,国内生产总值(GDP) (季度环比)  (第三季度),0.5%,0.5%,0.5%
2016-11-25 17:30,GBP,服务业指数,0.8%,0.8%,0.8%
2016-11-25 18:00,EUR,意大利零售销售 (同比)  (九月),-1.4%,0.0%,-0.5%
2016-11-25 18:00,EUR,意大利零售销售 (月度环比)  (九月),-0.6%,0.0%,-0.2%
2016-11-25 19:00,GBP,CBI分销调查零售销售指数  (十一月),26,12,21
2016-11-25 19:30,INR,银行贷款增长  (2周),7.9%,,9.1%
2016-11-25 19:30,INR,存款增长  (2周),11.7%,,9.8%
2016-11-25 19:30,INR,外汇储备(美元),365.50B,,367.04B
2016-11-25 20:32,BRL,联邦税收  (十月),148.70B,110.00B,95.00B
2016-11-25 21:30,USD,商品贸易平衡  (十月),-61.99B,-59.20B,-56.08B
2016-11-25 21:30,USD,批发库存 (月度环比),-0.4%,0.3%,0.2%
2016-11-25 22:00,MXN,贸易收支  (十月),-0.900B,-1.700B,-1.608B
2016-11-25 22:00,MXN,贸易收支(美元)  (十月),-0.830B,,-1.398B
2016-11-25 22:45,USD,Markit综合PMI,,,54.9
2016-11-25 22:45,USD,服务业PMI  (十一月),54.7,54.8,54.8
2016-11-25 23:00,MXN,经常账户(美元)  (第三季度),"-7,571M",,"-8,041M"
2016-11-25 23:00,MXN,经常帐余额占GDP百分比  (第三季度),2.90%,,3.00%
2016-11-26 00:00,CAD,预算平衡 (同比)  (九月),-7.81B,,-5.45B
2016-11-26 00:00,CAD,预算平衡  (九月),-2.37B,,-2.69B
2016-11-26 03:00,ARS,失业率  (第三季度),8.5%,,5.9%
2016-11-26 06:00,COP,利率决议  (十一月),7.75%,7.75%,7.75%
2016-11-28 12:00,THB,海关出口数据  (十月),-4.20%,2.15%,3.40%
2016-11-28 12:00,THB,海关进口数据  (十月),6.50%,3.60%,5.60%
2016-11-28 12:00,THB,海关贸易数据(美元)  (十月),0.250B,1.900B,2.550B
2016-11-28 15:00,NOK,核心零售销售 (月度环比)  (十月),0.9%,0.4%,-0.3%
2016-11-28 15:00,EUR,芬兰消费者信心指数  (十一月),17.6,,15.8
2016-11-28 15:00,EUR,芬兰工业信心指数  (十一月),-4,,-2
2016-11-28 16:30,SEK,零售销售 (同比)  (十月),2.4%,,1.6%
2016-11-28 16:30,SEK,零售销售 (月度环比)  (十月),0.7%,0.5%,-0.3%
2016-11-28 16:30,SEK,贸易收支  (十月),-2.70B,,3.30B
2016-11-28 17:00,EUR,意大利商业信心指数  (十一月),102.0,,102.9
2016-11-28 17:00,EUR,意大利消费者信心指数  (十一月),107.9,,108.0
2016-11-28 17:00,EUR,货币供应M3年率 (同比)  (十月),4.4%,5.0%,5.0%
2016-11-28 17:00,EUR,私人部门贷款 (同比),1.8%,1.9%,1.8%
2016-11-28 17:00,EUR,立陶宛零售销售 (同比)  (十月),7.1%,,7.9%
2016-11-28 17:00,EUR,立陶宛零售销售 (月度环比)  (十月),2.2%,,-6.7%
2016-11-28 19:00,ILS,工业产值 (月度环比)  (九月),-1.2%,,3.3%
2016-11-28 19:00,EUR,爱尔兰零售销售 (同比)  (十月),4.1%,,3.8%
2016-11-28 19:00,EUR,爱尔兰零售销售 (月度环比)  (十月),-0.3%,,-0.2%
2016-11-28 20:30,BRL,债务与GDP比率  (十月),44.2%,,44.1%
2016-11-28 20:30,BRL,预算平衡  (十月),3.380B,,-67.100B
2016-11-28 22:00,MXN,失业率  (十月),3.60%,,3.90%
2016-11-28 22:00,MXN,失业率(未季调)  (十月),3.70%,,4.10%
2016-11-28 22:00,EUR,法国12个月期BTF国债拍卖,-0.666%,,-0.638%
2016-11-28 22:00,EUR,法国3个月期BTF国债拍卖,-0.736%,,-0.673%
2016-11-28 22:00,EUR,法国6个月期BTF国债拍卖,-0.692%,,-0.653%
2016-11-28 22:00,ILS,利率决议  (十二月),0.10%,0.10%,0.10%
2016-11-28 22:00,EUR,欧央行行长德拉吉(Draghi)讲话,,,
2016-11-28 22:21,KES,利率决议  (十一月),10.00%,10.00%,10.00%
2016-11-28 23:30,USD,达拉斯联储制造企业活动指数  (十一月),10.2,,-1.5
